Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2026-02-19 11:52:07,"Legs",56m,"Squat (Dumbbell)",1,25.0,15.0,0,0.0,"",,
2026-02-19 11:52:07,"Legs",56m,"Squat (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-02-19 11:52:07,"Legs",56m,"Squat (Dumbbell)",2,25.0,15.0,0,0.0,,,
2026-02-19 11:52:07,"Legs",56m,"Squat (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-02-19 11:52:07,"Legs",56m,"Squat (Dumbbell)",3,25.0,15.0,0,0.0,,,
2026-02-19 11:52:07,"Legs",56m,"Squat (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-02-19 11:52:07,"Legs",56m,"Squat (Dumbbell)",4,25.0,15.0,0,0.0,,,
2026-02-19 11:52:07,"Legs",56m,"Squat (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-02-19 11:52:07,"Legs",56m,"Squat (Dumbbell)",5,25.0,15.0,0,0.0,,,
2026-02-19 11:52:07,"Legs",56m,"Squat (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-02-19 11:52:07,"Legs",56m,"Hip Thrust (Bodyweight)",W,0,20.0,0,0.0,"",,
2026-02-19 11:52:07,"Legs",56m,"Hip Thrust (Bodyweight)",1,0,20.0,0,0.0,,,
2026-02-19 11:52:07,"Legs",56m,"Hip Thrust (Bodyweight)",Rest Timer,0,0.0,0,240.0,,,
2026-02-20 11:37:00,"Shoulders Chest Triceps Core (Push)",1h 29m,"Bench Press (Dumbbell)",W,20.0,12.0,0,0.0,"","",
2026-02-20 11:37:00,"Shoulders Chest Triceps Core (Push)",1h 29m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2026-02-20 11:37:00,"Shoulders Chest Triceps Core (Push)",1h 29m,"Bench Press (Dumbbell)",1,30.0,16.0,0,0.0,,,
2026-02-20 11:37:00,"Shoulders Chest Triceps Core (Push)",1h 29m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,240.0,,,
2026-02-20 11:37:00,"Shoulders Chest Triceps Core (Push)",1h 29m,"Bench Press (Dumbbell)",2,30.0,20.0,0,0.0,,,
2026-02-20 11:37:00,"Shoulders Chest Triceps Core (Push)",1h 29m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,240.0,,,
2026-02-20 11:37:00,"Shoulders Chest Triceps Core (Push)",1h 29m,"Bench Press (Dumbbell)",3,30.0,22.0,0,0.0,,,
2026-02-20 11:37:00,"Shoulders Chest Triceps Core (Push)",1h 29m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,240.0,,,
2026-02-20 11:37:00,"Shoulders Chest Triceps Core (Push)",1h 29m,"Bench Press (Dumbbell)",F,30.0,25.0,0,0.0,,,
2026-02-20 11:37:00,"Shoulders Chest Triceps Core (Push)",1h 29m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,240.0,,,
2026-02-20 11:37:00,"Shoulders Chest Triceps Core (Push)",1h 29m,"Overhead Press (Dumbbell)",W,25.0,10.0,0,0.0,"",,
2026-02-20 11:37:00,"Shoulders Chest Triceps Core (Push)",1h 29m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,60.0,,,
2026-02-20 11:37:00,"Shoulders Chest Triceps Core (Push)",1h 29m,"Overhead Press (Dumbbell)",1,30.0,20.0,0,0.0,,,
2026-02-20 11:37:00,"Shoulders Chest Triceps Core (Push)",1h 29m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,240.0,,,
2026-02-20 11:37:00,"Shoulders Chest Triceps Core (Push)",1h 29m,"Overhead Press (Dumbbell)",2,30.0,18.0,0,0.0,,,
2026-02-20 11:37:00,"Shoulders Chest Triceps Core (Push)",1h 29m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,240.0,,,
2026-02-20 11:37:00,"Shoulders Chest Triceps Core (Push)",1h 29m,"Lateral Raise (Dumbbell)",W,10.0,12.0,0,0.0,"",,
2026-02-20 11:37:00,"Shoulders Chest Triceps Core (Push)",1h 29m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2026-02-20 11:37:00,"Shoulders Chest Triceps Core (Push)",1h 29m,"Lateral Raise (Dumbbell)",1,10.0,27.0,0,0.0,,,
2026-02-20 11:37:00,"Shoulders Chest Triceps Core (Push)",1h 29m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,180.0,,,
2026-02-20 11:37:00,"Shoulders Chest Triceps Core (Push)",1h 29m,"Lateral Raise (Dumbbell)",2,10.0,28.0,0,0.0,,,
